Year_Start,Year_End,Estate_ID,Block_ID,Block_Boiler_Repairs_and_Maintenance,Block_Cleaning,Block_Communal_Electricity,Block_Communal_Electrical_Maintenance,Block_Communal_Ventilation_Maintenance,Block_Communal_Water_Quality,Block_Communal_Window_Cleaning,Block_Concierge,Block_CCTV,Block_Disinfestation,Block_Door_Entry_System,Block_Dry_Riser,Block_Lightning_Protection,Block_Lift_Services_and_Repairs,Block_Fire_Ventilation_Maintenance,Block_Repairs_and_Maintenance,Block_TV_Aerial,Block_Ext_Cleaning,Block_Ext_External_Tree_Maintenance,Block_Ext_Grounds_Maintenance,Block_Ext_Repairs_and_Maintenance,Estate_Cleaning,Estate_CCTV,Estate_Communal_Electricity,Estate_Grounds_Maintenance,Estate_Repairs_and_Maintenance,Estate_Tree_Maintenance
2022,2023,EA105,BD000274,7073.59,3644.19,1525.9,101.7,0,452.47,0,0,0,211.48,471.33,0,0,0,0,949.86,0,0,0,0,0,48711.91,0,9239.65,3471.37,4446.04,5126.21
2022,2023,EA105,BD000275,0,2733.14,695.34,101.7,0,678.72,0,0,0,0,445.53,0,0,0,0,3926.04,0,0,0,0,0,48711.91,0,9239.65,3471.37,4446.04,5126.21
2022,2023,EA105,BD000276,0,2733.14,761.78,101.7,0,678.72,0,0,0,0,384.97,0,0,0,0,2661.8,0,0,0,0,0,48711.91,0,9239.65,3471.37,4446.04,5126.21
2022,2023,EA105,BD000277,15652.09,4260.72,3863.66,101.7,0,452.47,0,0,0,105.74,384.97,0,0,0,0,3012.08,0,0,0,0,0,48711.91,0,9239.65,3471.37,4446.04,5126.21
2022,2023,EA105,BD000278,94128.19,22917.6,26139.34,716.09,0,6665.08,0,70158.22,0,845.92,572.83,306.63,349.72,3524.14,0,7441.21,469.14,0,0,0,0,48711.91,0,9239.65,3471.37,4446.04,5126.21
2022,2023,EA106,BD002187,0,4422.85,3820.55,218.89,0,226.24,0,0,0,0,769.93,0,0,0,0,960.93,0,0,0,0,0,6153.6,0,996.77,2497.67,107.06,0
2022,2023,EA106,BD002188,0,4422.85,166.5,218.89,0,226.24,0,0,0,105.74,947.33,0,0,0,0,1166.4,0,0,0,0,0,6153.6,0,996.77,2497.67,107.06,0
2022,2023,EA107,BD001190,0,603.62,196.06,455.11,0,0,0,0,0,0,238.38,0,0,0,0,1720.38,0,0,0,0,0,434.69,0,98.04,67.42,0,0
2022,2023,EA108,BD002451,0,13605.2,4112.39,2482.22,0,3455.01,0,0,0,16.19,880.17,0,0,5281.64,0,6187.13,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002739,18876.39,7127.7,7765.29,1196.45,0,0,0,0,0,219.96,961.18,0,657.29,2640.82,0,3457.24,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002740,19687.83,7048.89,893.64,1196.45,0,0,0,0,0,8.39,624.99,0,657.29,2640.82,0,15681.35,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002741,0,4404.33,1260.77,704.54,0,925.91,0,0,0,216.72,1230.12,0,0,0,0,3635.05,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002742,0,2895.32,1101.55,745.53,0,763.36,0,0,0,3.45,0,0,0,0,0,1944.68,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002743,0,2724.27,635.57,786.52,0,0,0,0,0,320.46,1249.98,0,0,0,0,1996.02,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002744,21350.86,6851.87,6014.7,1405.09,0,0,0,0,0,8.16,557.75,0,657.29,2640.82,0,4352.17,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002746,0,4148.2,1236.35,704.54,0,1172.88,0,0,0,322.16,961.18,0,0,0,0,724.96,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002747,23860.3,6851.87,8282.3,48.63,0,0,0,0,0,1911.48,1633.55,0,657.29,2640.82,0,2898.28,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002749,0,11334.1,7407.03,2676.61,0,1250.77,0,0,0,436.45,288.8,0,657.29,2640.82,0,10572.42,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002750,0,11815,4749.3,2057.33,0,1250.77,0,0,0,119.8,1532.7,0,0,2640.82,0,3477.37,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA108,BD002751,0,4148.2,1332.88,704.54,0,763.36,0,0,0,110.68,409.51,0,0,0,0,572.22,0,0,0,0,0,73654.91,20396.4,11325.11,21943.03,11139.01,1294.37
2022,2023,EA110,BD002130,0,1300.26,729.26,828.21,0,379.97,0,0,0,0,187.95,0,0,0,0,626.24,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002131,0,5186.24,463.3,2730.62,0,379.97,0,0,0,0,563.86,0,0,0,0,2220.51,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002132,0,5153.92,374.86,2481.77,0,379.97,0,0,0,0,375.91,0,0,0,0,8574.7,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002133,0,1300.26,403.8,828.21,0,379.97,0,0,0,0,187.95,0,0,0,0,0,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002134,0,1300.26,440.88,828.21,0,379.97,0,0,0,0,187.95,0,0,0,0,1169.05,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002135,0,2600.51,352.19,1656.43,0,379.97,0,0,0,317.22,375.91,0,0,0,0,5516.96,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002136,0,1300.26,359.89,828.21,0,379.97,0,0,0,0,187.95,0,0,0,0,473.48,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002137,0,2600.51,356.53,1656.43,0,379.97,0,0,0,105.74,375.91,0,0,0,0,4900.58,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002138,0,1300.26,347.69,828.21,0,379.97,0,0,0,0,187.95,0,0,0,0,87.51,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002139,0,2600.51,362.85,1656.43,0,379.97,0,0,0,528.7,375.91,0,0,0,0,4523.05,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002140,0,1300.26,368.59,828.21,0,379.97,0,0,0,105.74,187.95,0,0,0,0,42.86,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002141,0,1300.26,339.78,828.21,0,379.97,0,0,0,740.18,356.04,0,0,0,0,2488.12,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002142,0,2600.51,568.64,1533.45,0,626.71,0,0,0,105.74,712.09,0,0,0,0,1706.2,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002143,0,7786.76,455.08,4305.04,0,379.97,0,0,0,105.74,1780.21,0,0,0,0,4939.53,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002144,0,1300.26,341.45,828.21,0,379.97,0,0,0,0,356.04,0,0,0,0,322.7,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002145,0,2600.51,361.85,1656.43,0,379.97,0,0,0,211.48,712.09,0,0,0,0,2548,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002146,0,0,0,166.85,0,0,0,0,0,0,221.57,0,0,0,0,0,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002147,0,1300.26,348.82,828.21,0,379.97,0,0,0,0,356.04,0,0,0,0,858.63,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002148,0,3900.77,359.54,2525.63,0,379.97,0,0,0,740.18,1068.13,0,0,0,0,2532.76,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA110,BD002150,0,1300.26,365.63,828.21,0,379.97,0,0,0,317.22,356.04,0,0,0,0,246.13,0,0,0,0,0,49388.13,0,1925.17,10728.84,1429.91,1682.04
2022,2023,EA111,BD003058,0,10706.4,3683.5,576.91,0,452.47,0,0,0,317.22,384.97,306.63,349.72,3000.51,0,3900.8,422.22,0,0,0,0,41070.21,3399.4,3638.99,4288.88,13074.33,1294.37
2022,2023,EA111,BD003060,0,27022.92,4353.06,445.8,0,3206.66,0,0,0,317.22,2888.05,0,1545.73,0,0,13053.61,0,0,0,0,0,41070.21,3399.4,3638.99,4288.88,13074.33,1294.37
2022,2023,EA111,BD003061,0,3346.36,715.1,109.44,0,226.24,0,0,0,0,973.66,0,0,0,0,868.16,0,0,0,0,0,41070.21,3399.4,3638.99,4288.88,13074.33,1294.37
2022,2023,EA111,BD003062,0,22300.8,2194.26,439.76,0,1357.43,0,0,0,634.44,0,0,0,2750.1,0,8065.47,0,0,0,6464.51,0,41070.21,3399.4,3638.99,4288.88,13074.33,1294.37
2022,2023,EA111,BD003063,0,3351.77,638.42,109.44,0,226.24,0,0,0,0,679.31,0,349.72,0,0,2070.98,0,0,0,0,0,41070.21,3399.4,3638.99,4288.88,13074.33,1294.37
2022,2023,EA111,BD003064,0,6525.09,1056.72,109.44,0,0,0,0,0,211.48,384.97,0,0,0,0,3798.64,0,0,0,0,0,41070.21,3399.4,3638.99,4288.88,13074.33,1294.37
2022,2023,EA115,BD001068,0,13597.2,2001.19,2549.95,0,1250.77,0,0,0,111.38,288.8,0,0,0,0,6927.79,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001069,0,5869.65,702.83,1902.39,0,379.97,0,0,0,108.18,712.09,0,0,0,0,2262.19,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001070,0,9219.21,446.94,1812.07,0,1250.77,0,0,0,638.27,1068.13,0,0,0,0,5447.9,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001071,0,9219.21,1263.94,1812.07,0,1250.77,0,0,0,3.83,1471.55,0,0,0,0,17576.57,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001072,0,7559.12,0,2022.23,0,763.36,0,0,0,108.88,557.75,0,0,0,0,531.29,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001073,0,8377.3,1858.06,1894.05,0,1250.77,0,0,0,3.48,826.7,0,0,0,0,17453.66,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001074,0,5222.11,379.83,1402.13,0,763.36,0,0,0,107.91,356.04,0,0,0,0,3579.22,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001075,0,9219.21,420.92,1812.07,0,1660.29,0,0,0,532.53,1068.13,0,0,0,0,1913.43,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001076,0,9219.21,423.12,1812.07,0,1660.29,0,0,0,215.31,1370.69,0,0,0,0,11472.05,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001077,0,4122.54,646.19,704.54,0,763.36,0,0,0,107.45,356.04,0,0,0,0,5545.36,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001078,0,7510.53,1053.82,746.23,0,1596.26,0,0,0,3.12,712.09,0,0,0,0,1493.88,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001080,0,6761.28,1737.82,1566.1,3694.1,2271.42,0,0,0,2.81,2401.59,0,0,2640.82,0,36987.19,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001081,0,5008.52,785.65,1238.15,0,763.36,0,0,0,213.56,356.04,0,0,0,0,2276.93,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001083,0,10039.7,1756.01,787.22,0,1660.29,0,0,0,4.17,1230.12,0,0,2640.82,0,23333.89,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001084,0,10921.1,1939.18,746.23,0,1660.29,0,0,0,427.49,826.7,0,0,0,0,20579.85,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001085,0,13597.2,2274.37,2549.95,0,1250.77,0,0,0,428.6,1633.55,0,657.29,0,0,7872.35,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001086,0,6514.92,701.34,1032.49,0,1123.33,0,0,0,108.44,1317.22,0,0,0,0,4664.99,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001087,0,7802.09,-421.7,746.23,0,1186.74,0,0,0,3.24,692.23,0,0,0,0,3231.61,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001088,0,5443.61,1175.9,746.23,0,763.36,0,0,0,108,692.23,0,657.29,0,0,5447.17,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001089,0,33012,6442.55,4434.97,0,1634.69,0,0,0,1176.84,221.57,0,657.29,5281.64,0,36871.38,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001090,0,7055.1,1044.88,1038.38,0,1596.26,0,0,0,2.93,826.7,0,657.29,0,0,11797.8,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001091,0,6397.39,1025.55,746.23,0,1123.33,0,0,0,2.65,692.23,0,0,0,0,4866.95,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001092,0,5770.2,852.02,1402.13,0,379.97,0,0,0,2.39,692.23,0,0,0,0,5906.6,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001094,0,16266.4,2458.03,2262.29,0,1250.77,0,0,0,112.49,692.23,0,0,2640.82,0,15811.9,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001095,0,6021.08,838.66,746.23,0,763.36,0,0,0,2.5,0,0,0,0,0,7744.63,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD001096,0,5770.2,791.38,868.51,0,379.97,0,0,0,2.39,1754.27,0,0,0,0,6197.3,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA115,BD003631,0,5008.52,751.13,1238.15,0,1429.28,0,0,0,2.08,356.04,0,0,0,0,4909.46,0,0,0,0,0,140423.07,0,8741.21,33332.52,14140.19,6084.17
2022,2023,EA116,BD001611,0,0,0,171.62,0,0,0,0,0,0,0,0,0,0,0,492.26,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA116,BD001613,0,0,0,130.62,0,0,0,0,0,0,0,0,0,0,0,246.13,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA116,BD001615,0,0,0,130.62,0,0,0,0,0,0,0,0,0,0,0,173.93,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA116,BD001616,0,0,0,343.24,0,0,0,0,0,0,0,0,0,0,0,531.65,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA116,BD001628,0,0,0,294.6,0,0,0,0,0,317.22,0,0,0,0,0,1224.31,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA116,BD001629,0,0,0,0,0,0,0,0,0,211.48,0,0,0,0,0,581.82,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA116,BD003499,0,0,0,171.62,0,0,0,0,0,105.74,0,0,0,0,0,1952.03,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA116,BD003571,0,0,0,171.62,0,0,0,0,0,105.74,0,0,0,0,0,0,0,0,0,0,0,13883.34,0,30.92,2232.17,9133.5,6084.17
2022,2023,EA117,BD002814,0,20324,4490.09,561.47,0,0,0,0,0,845.92,1154.88,0,0,4125.14,0,7339.13,469.14,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002815,0,19526.9,7499.67,561.47,0,0,0,0,0,105.74,1245.92,0,0,4125.14,0,3730.09,469.14,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002816,0,9221.94,2635.52,561.47,0,0,0,0,0,105.74,2123.45,0,0,1375.04,0,1969.52,422.22,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002817,0,3708.8,1736.82,561.47,0,0,0,0,0,0,384.97,0,0,1375.04,0,2405.25,398.75,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002818,0,6522.24,2021.29,561.47,0,1182.57,0,0,0,422.96,384.97,0,0,1375.04,0,3425.23,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002819,0,6596.13,1684.11,561.47,0,956.34,0,0,0,211.48,384.97,0,0,1375.04,0,10495.24,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002820,0,20235.6,5845.6,561.47,0,0,0,0,0,105.74,769.92,0,349.72,2750.1,0,11338.74,469.14,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002821,0,17564.1,5443.43,561.47,0,0,0,0,0,422.96,921.52,0,0,5640.18,0,7725.76,446,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002822,0,4381.54,2260.04,561.47,0,0,0,0,0,0,384.97,0,0,1375.04,0,6395.09,422.22,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002823,0,11096.3,4997.39,561.47,0,0,0,0,0,0,384.97,0,0,1375.04,0,3814.64,422.22,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002824,0,5910.75,3234.51,561.47,0,0,0,0,0,105.74,384.97,0,0,1375.04,0,2661.49,422.22,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002831,0,5745.48,2518.24,576.91,0,0,0,0,0,0,384.97,0,0,1375.04,0,1637.32,398.75,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002844,0,3425.9,752.25,553.72,0,0,0,0,0,0,384.97,0,0,0,0,2396.88,375.31,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2019,2020,EA117,BD002845,0,3628.17,851.46,1041.15,0,363.29,446.6,0,0,0,880.17,0,0,0,0,761.56,0,0,0,0,0,161422.08,0,20015.9,40050.24,2840.55,0
2020,2021,EA117,BD002845,0,3765.87,861.67,1054.01,0,814.26,466.67,0,0,552.46,1013.29,0,0,0,0,2000.37,49.54,0,0,0,0,168676.97,0,17859.33,43198.77,6261,12365.08
2021,2022,EA117,BD002845,0,4218.38,1109.19,566.59,0,533.52,0,0,0,0,1705.43,0,0,0,0,2737.13,367.29,0,0,0,0,105127.73,0,1342.4,37902.49,2404.2,10285.35
2022,2023,EA117,BD002845,0,5296.34,1371.78,1115.19,0,452.47,0,0,0,105.74,476,0,0,0,0,1520.05,750.61,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002847,0,9877.17,2386.92,561.47,0,2650.42,0,0,0,0,769.92,0,0,2750.1,0,12928.57,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002848,0,3425.9,744.5,553.72,0,226.24,0,0,0,0,384.97,0,0,0,0,1226.36,375.31,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002849,0,18218.3,7421.02,716.09,12751.18,2220.05,0,0,0,422.96,2001.07,306.63,349.72,3250.94,0,3875.6,446,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002850,0,7747.17,1824.82,561.47,0,1292.98,0,0,0,0,384.97,0,0,1375.04,0,8749.13,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002851,0,16445.1,9015.7,1676.38,0,0,0,0,0,740.18,1038.85,0,0,4125.14,0,26441.17,446,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002852,0,11267.4,8281.47,2250.89,12751.18,1519.23,0,0,0,634.44,384.97,306.63,349.72,3250.94,0,4400.91,422.22,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002853,0,9877.17,3991.38,561.47,0,2650.42,0,0,0,317.22,769.92,0,0,2750.1,0,7138.31,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002854,0,18260.1,14383.49,716.09,12751.18,597.07,0,0,0,211.48,384.97,306.63,349.72,3250.94,0,6372.56,446,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002855,0,9235.55,3549.21,561.47,0,2650.42,0,0,0,528.7,941.04,0,0,2750.1,0,15293.84,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002856,0,5168.02,2581.44,576.91,0,1635.06,0,0,0,0,384.97,0,349.72,1625.47,0,2145.62,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002857,0,9877.17,2516.79,561.47,0,1809.91,0,0,0,0,769.92,0,0,2750.1,0,10529.29,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002858,0,5988.52,2162.92,561.47,0,1131.2,0,0,0,105.74,384.97,0,0,1375.04,0,6733.52,398.75,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD002859,0,11267.4,11738.55,915.59,12751.18,298.54,0,0,0,422.96,476,306.63,349.72,3250.94,0,11243.41,0,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA117,BD003353,0,11802.1,5588.2,561.47,0,0,0,0,0,0,384.97,0,0,2999.51,0,16962.7,422.22,0,0,0,0,93318.88,0,33131.86,24308.38,2581.02,5177.47
2022,2023,EA118,BD003177,0,7679.11,10445.52,561.47,0,2870.92,0,0,0,211.48,1685.69,0,0,0,0,4636.68,0,0,0,0,0,5202.57,0,3073.08,0,0,0
2022,2023,EA118,BD003178,0,7907.85,1846.78,6142.46,0,2714.87,0,0,0,951.66,1154.88,0,0,0,0,9618.3,0,0,0,0,0,5202.57,0,3073.08,0,0,0
2022,2023,EA119,BD001279,0,3813.79,1265.79,704.54,0,3213.11,0,0,0,0,577.6,0,0,0,0,4499.17,0,0,0,0,0,31822.17,0,4454.25,7217,3629.08,957.96
2022,2023,EA119,BD001280,0,3032.39,2135.54,1238.15,0,0,0,0,0,0,0,0,0,0,0,404.93,0,0,0,0,0,31822.17,0,4454.25,7217,3629.08,957.96
2022,2023,EA119,BD001281,0,3813.79,1011.24,704.54,0,1634.69,0,0,0,0,577.6,0,0,0,0,622.05,0,0,0,0,0,31822.17,0,4454.25,7217,3629.08,957.96
2022,2023,EA119,BD001282,0,4050.36,623.66,1238.15,0,1634.69,0,0,0,317.22,589.35,0,0,0,0,587.83,0,0,0,0,0,31822.17,0,4454.25,7217,3629.08,957.96
2022,2023,EA119,BD001283,0,4050.36,999.68,704.54,0,1634.69,0,0,0,0,577.6,0,0,0,0,161.13,0,0,0,0,0,31822.17,0,4454.25,7217,3629.08,957.96
2022,2023,EA119,BD001284,0,5568.35,1260.24,1566.1,0,4625.25,0,0,0,0,1404.31,0,0,0,0,5224.24,0,0,0,0,0,31822.17,0,4454.25,7217,3629.08,957.96
2022,2023,EA119,BD001285,0,4881.94,10520.85,1566.1,0,2918.27,0,0,0,0,221.57,0,0,0,0,11942.63,0,0,0,0,0,31822.17,0,4454.25,7217,3629.08,957.96
2022,2023,EA121,BD002730,0,6885.02,4316.49,561.47,0,0,0,0,0,0,1241.25,0,349.72,4125.14,0,4329.22,0,0,0,0,0,22630.48,0,3378.31,11467.85,1531.01,0
2022,2023,EA121,BD002731,0,2883.32,1253.26,561.47,0,0,0,0,0,105.74,384.97,0,0,1375.04,0,1004.36,0,0,0,0,0,22630.48,0,3378.31,11467.85,1531.01,0
2015,2016,EA121,BD002732,0,2174.32,589.75,0,0,77.84,40.57,0,0,192.35,479.05,0,1060.68,1808.51,0,3540.01,0,0,0,0,0,18067.17,0,1623.38,15555.6,1447.33,0
2017,2018,EA121,BD002732,0,2145.15,584.83,0,0,88.47,36.8,0,0,0,542.67,0,1206.05,2048.46,0,1239.35,0,0,0,0,0,16389.81,0,1553.4,17520.73,6843.18,11671.87
2018,2019,EA121,BD002732,0,2238.46,861.54,1323.58,0,44.8,38.46,0,0,0,450.51,0,1121.64,665.81,0,1101.81,0,0,0,0,0,17130.72,0,2010.79,19375.1,2286,1090
2019,2020,EA121,BD002732,0,2319.83,994.88,1377.6,0,0,39.91,0,0,0,419.94,0,1167.42,1977.72,0,3549.04,0,0,0,0,0,17776.63,0,2280.26,17520.73,9489.72,275
2020,2021,EA121,BD002732,0,2407,771.21,1982.7,0,0,41.48,0,0,0,472.44,0,1323.18,1907.23,0,1082.09,0,0,0,0,0,18472.42,0,2044.02,19686.77,1416.41,1019.57
2021,2022,EA121,BD002732,0,2679.87,1120.79,351.88,0,0,0,0,0,0,241.26,0,183.75,3608.11,0,3597.87,0,0,0,0,0,18932.52,0,0,17925.15,5384.24,0
2022,2023,EA121,BD002732,0,2883.32,1742.58,561.47,0,0,0,0,0,0,384.97,0,349.72,1375.04,0,300.81,0,0,0,0,0,22630.48,0,3387.31,11467.85,1531.01,0
2022,2023,EA121,BD002733,0,5277.35,1637.39,646.86,0,0,0,0,0,105.74,1207.28,0,0,1375.04,0,994.17,0,0,0,0,0,22630.48,0,3378.31,11467.85,1531.01,0
2019,2020,EA121,BD002734,0,4639.67,722.26,1377.6,0,0,79.83,0,0,0,788.93,0,0,1977.72,0,5355,0,0,0,0,0,17776.63,0,2280.26,17520.73,9489.72,275
2020,2021,EA121,BD002734,0,4814,739.54,1688.45,0,0,82.96,0,0,0,845.32,0,0,1907.23,0,4048.23,0,0,0,0,0,18472.42,0,2044.02,19686.77,1416.41,1019.57
2021,2022,EA121,BD002734,0,4904.98,886.48,351.88,0,0,0,0,0,617.63,241.26,0,0,3608.11,0,1149.68,0,0,0,0,0,18932.52,0,0,17925.15,5384.24,0
