Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_Administration_Charge_Unit,Block_TV_Aerial,Block_TV_Aerial_Unit,Block_Repairs,Block_Repairs_Unit,Block_Estate_Lighting,Block_Estate_Lighting_Unit,Block_Security_Services,Block_Security_Services_Unit,Block_Lift_Maintenance,Block_Lift_Maintenance_Unit,Block_Heating_And_Hotwater,Block_Heating_And_Hotwater_Unit,Block_Ground_Rent,Block_Ground_Rent_Unit,Block_Building_Insurance,Block_Building_Insurance_Unit,Block_Door_Entry,Block_Door_Entry_Unit,Block_Care_And_Upkeep,Block_Care_And_Upkeep_Unit,Estate_Care_And_Upkeep,Estate_Care_And_Upkeep_Unit,Estate_Grounds_Maintenance,Estate_Grounds_Maintenance_Unit,Estate_Lighting,Estate_Lighting_Unit,Estate_Repairs_And_Maintenance,Estate_Repairs_And_Maintenance_Unit
2022,2023,"SWKE0100","SWKB0092","796.88","6.38","0.00","0.00","535.01","4.28","656.63","5.25","0.00","0.00","1543.61","12.35","0.00","0.00","50.00","0.40","2132.83","17.06","59.76","0.48","1954.71","15.64","3943.26","1.58","15133.29","6.06","3262.17","1.31","2132.32","0.85"
2022,2023,"SWKE0329","SWKB0093","3130.42","7.13","0.00","0.00","5445.06","12.40","2779.32","6.33","0.00","0.00","0.00","0.00","0.00","0.00","390.00","0.89","10555.06","24.04","822.71","1.87","5045.43","11.49","67056.41","7.86","57695.83","6.77","7120.45","0.84","2827.45","0.33"
2022,2023,"SWKE0129","SWKB0094","2173.92","25.58","0.00","0.00","542.13","6.38","10919.53","128.47","0.00","0.00","0.00","0.00","6318.04","74.33","40.00","0.47","1377.91","16.21","0.00","0.00","1230.84","14.48","33233.44","5.71","15254.16","2.62","6285.16","1.08","4205.47","0.72"
2022,2023,"SWKE0129","SWKB0095","3063.48","36.47","0.00","0.00","380.88","4.53","14357.28","170.92","0.00","0.00","0.00","0.00","9646.62","114.84","60.00","0.71","2059.92","24.52","0.00","0.00","2233.44","26.59","33233.44","5.71","15254.16","2.62","6285.16","1.08","4205.47","0.72"
2022,2023,"SWKE0025","SWKB0096","1519.14","4.70","0.00","0.00","1990.25","6.16","1916.21","5.93","0.00","0.00","1034.14","3.20","0.00","0.00","100.00","0.31","3612.77","11.19","0.00","0.00","3223.92","9.98","1538.68","4.76","1849.26","5.73","26.18","0.08","0.00","0.00"
2022,2023,"SWKE0288","SWKB0097","4079.29","24.57","0.00","0.00","1632.00","9.83","28394.08","171.05","0.00","0.00","1492.06","8.99","0.00","0.00","120.00","0.72","4539.89","27.35","0.00","0.00","2882.11","17.36","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0112","SWKB0098","2071.41","9.25","0.00","0.00","678.15","3.03","992.28","4.43","0.00","0.00","2831.48","12.64","0.00","0.00","140.00","0.63","5993.20","26.76","470.97","2.10","5226.37","23.33","37372.02","7.97","29578.18","6.31","5048.69","1.08","2283.47","0.49"
2022,2023,"SWKE0198","SWKB0099","223.40","3.38","0.00","0.00","287.90","4.36","226.74","3.44","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.30","855.30","12.96","69.12","1.05","394.68","5.98","10806.74","4.00","4473.97","1.65","1968.42","0.73","1238.25","0.46"
2022,2023,"SWKE0198","SWKB0100","655.37","5.00","0.00","0.00","2035.20","15.54","538.88","4.11","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.38","2116.57","16.16","124.58","0.95","852.24","6.51","10806.74","4.00","4473.97","1.65","1968.42","0.73","1238.25","0.46"
2022,2023,"SWKE0201","SWKB0101","1288.89","9.21","0.00","0.00","1190.85","8.51","401.86","2.87","0.00","0.00","1503.42","10.74","0.00","0.00","130.00","0.93","3579.34","25.57","263.15","1.88","3590.46","25.65","36636.71","8.79","15477.74","3.71","7328.70","1.76","4457.84","1.07"
2022,2023,"SWKE0087","SWKB0102","1537.11","10.05","0.00","0.00","2399.90","15.69","667.57","4.36","0.00","0.00","0.00","0.00","0.00","0.00","130.00","0.85","5186.09","33.90","129.92","0.85","4454.08","29.11","9590.04","5.73","5415.19","3.23","1480.71","0.88","1213.61","0.72"
2022,2023,"SWKE0286","SWKB0103","1381.32","7.16","0.00","0.00","736.26","3.81","2186.62","11.33","0.00","0.00","0.00","0.00","0.00","0.00","120.00","0.62","4113.16","21.31","0.00","0.00","4364.06","22.61","7392.35","4.18","3663.39","2.07","3063.13","1.73","598.47","0.34"
2022,2023,"SWKE0100","SWKB0104","1029.02","14.29","0.00","0.00","762.61","10.59","6319.21","87.77","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.42","1199.94","16.67","0.00","0.00","1401.55","19.47","3943.26","1.58","15133.29","6.06","3262.17","1.31","2132.32","0.85"
2022,2023,"SWKE0048","SWKB0105","0.00","0.00","0.00","0.00","19.90","0.15","935.41","7.25","0.00","0.00","1198.31","9.29","0.00","0.00","70.00","0.54","2900.04","22.48","73.90","0.57","3344.02","25.92","0.00","0.00","3803.49","1.48","4526.42","1.76","13547.48","5.26"
2022,2023,"SWKE0286","SWKB0106","769.69","11.66","0.00","0.00","1110.25","16.82","1386.86","21.01","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.76","1709.60","25.90","0.00","0.00","2506.60","37.98","7392.35","4.18","3663.39","2.07","3063.13","1.73","598.47","0.34"
2022,2023,"SWKE0286","SWKB0107","1201.43","10.01","0.00","0.00","902.02","7.52","1935.17","16.13","0.00","0.00","1839.53","15.33","0.00","0.00","70.00","0.58","2811.27","23.43","30.50","0.25","3071.23","25.59","7392.35","4.18","3663.39","2.07","3063.13","1.73","598.47","0.34"
2022,2023,"SWKE0324","SWKB0291","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.34","0.00","0.00","0.00","0.00","0.00","0.00","107.58","0.07","13.33","0.01","16.92","0.01","26.16","0.02"
2022,2023,"SWKE0286","SWKB0108","412.74","4.59","0.00","0.00","531.18","5.90","537.21","5.97","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.33","1016.97","11.30","0.00","0.00","1431.54","15.91","7392.35","4.18","3663.39","2.07","3063.13","1.73","598.47","0.34"
2022,2023,"SWKE0027","SWKB0109","331.84","20.74","0.00","0.00","351.81","21.99","0.00","0.00","0.00","0.00","0.00","0.00","2301.11","143.82","10.00","0.63","422.23","26.39","0.00","0.00","0.00","0.00","4847.57","2.50","1070.16","0.55","899.57","0.46","563.44","0.29"
2022,2023,"SWKE0027","SWKB0110","424.68","26.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3288.04","205.50","20.00","1.25","553.36","34.59","0.00","0.00","0.00","0.00","4847.57","2.50","1070.16","0.55","899.57","0.46","563.44","0.29"
2022,2023,"SWKE0100","SWKB0111","298.62","8.30","0.00","0.00","505.86","14.05","338.16","9.39","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.56","844.46","23.46","24.80","0.69","889.48","24.71","3943.26","1.58","15133.29","6.06","3262.17","1.31","2132.32","0.85"
2022,2023,"SWKE0100","SWKB0112","260.54","7.24","0.00","0.00","174.48","4.85","288.86","8.02","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.56","844.46","23.46","24.80","0.69","889.48","24.71","3943.26","1.58","15133.29","6.06","3262.17","1.31","2132.32","0.85"
2022,2023,"SWKE0028","SWKB0113","450.48","7.51","0.00","0.00","79.92","1.33","1160.96","19.35","0.00","0.00","0.00","0.00","0.00","0.00","40.00","0.67","1378.56","22.98","130.84","2.18","519.76","8.66","376.53","1.39","1424.84","5.28","262.28","0.97","1531.35","5.67"
2022,2023,"SWKE0028","SWKB0114","140.14","3.50","0.00","0.00","57.84","1.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.25","567.48","14.19","53.84","1.35","213.97","5.35","376.53","1.39","1424.84","5.28","262.28","0.97","1531.35","5.67"
2022,2023,"SWKE0028","SWKB0115","91.39","3.05","0.00","0.00","133.83","4.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.33","344.64","11.49","32.71","1.09","93.99","3.13","376.53","1.39","1424.84","5.28","262.28","0.97","1531.35","5.67"
2022,2023,"SWKE0028","SWKB0116","175.58","5.85","0.00","0.00","141.42","4.71","54.38","1.81","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.67","689.28","22.98","65.42","2.18","187.98","6.27","376.53","1.39","1424.84","5.28","262.28","0.97","1531.35","5.67"
2022,2023,"SWKE0028","SWKB0117","323.97","10.80","0.00","0.00","899.67","29.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.00","1.00","1033.92","34.46","98.13","3.27","281.97","9.40","376.53","1.39","1424.84","5.28","262.28","0.97","1531.35","5.67"
2022,2023,"SWKE0041","SWKB0118","5202.83","13.01","0.00","0.00","5507.76","13.77","2363.87","5.91","0.00","0.00","4643.52","11.61","25554.21","63.89","190.00","0.48","6499.75","16.25","508.93","1.27","3785.24","9.46","66294.63","5.02","43369.16","3.28","23493.13","1.78","6607.17","0.50"
2022,2023,"SWKE0045","SWKB0119","953.04","31.77","0.00","0.00","401.61","13.39","702.45","23.42","0.00","0.00","0.00","0.00","5125.44","170.85","30.00","1.00","1033.92","34.46","179.88","6.00","1095.03","36.50","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0045","SWKB0120","318.35","10.27","0.00","0.00","51.43","1.66","229.74","7.41","0.00","0.00","0.00","0.00","1774.52","57.24","10.00","0.32","344.64","11.12","89.67","2.89","362.72","11.70","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0045","SWKB0121","963.17","29.19","0.00","0.00","242.68","7.35","757.25","22.95","0.00","0.00","0.00","0.00","5140.39","155.77","30.00","0.91","1111.51","33.68","174.41","5.29","1147.08","34.76","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0045","SWKB0122","2093.98","13.96","0.00","0.00","679.35","4.53","1201.76","8.01","0.00","0.00","0.00","0.00","11478.67","76.52","70.00","0.47","2412.48","16.08","0.00","0.00","2852.22","19.01","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0045","SWKB0123","2685.51","17.90","0.00","0.00","1010.79","6.74","1202.67","8.02","0.00","0.00","0.00","0.00","14602.05","97.35","90.00","0.60","3101.76","20.68","294.30","1.96","3667.14","24.45","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0045","SWKB0124","1185.20","10.40","0.00","0.00","660.31","5.79","376.09","3.30","0.00","0.00","0.00","0.00","6823.18","59.85","30.00","0.26","1277.53","11.21","195.06","1.71","1196.89","10.50","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0045","SWKB0125","363.85","10.11","0.00","0.00","235.35","6.54","124.28","3.45","0.00","0.00","0.00","0.00","2044.34","56.79","10.00","0.28","422.23","11.73","54.50","1.51","360.96","10.03","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0288","SWKB0126","5622.14","28.11","0.00","0.00","3795.95","18.98","36399.61","182.00","0.00","0.00","0.00","0.00","0.00","0.00","190.00","0.95","6536.97","32.68","0.00","0.00","5783.89","28.92","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0145","SWKB0127","186.73","2.67","0.00","0.00","140.24","2.00","177.60","2.54","0.00","0.00","334.50","4.78","0.00","0.00","10.00","0.14","433.41","6.19","37.37","0.53","492.62","7.04","28851.81","5.32","12285.67","2.26","6990.17","1.29","3304.06","0.61"
2022,2023,"SWKE0145","SWKB0128","159.77","2.66","0.00","0.00","167.46","2.79","132.20","2.20","0.00","0.00","284.95","4.75","0.00","0.00","10.00","0.17","422.23","7.04","32.70","0.55","369.49","6.16","28851.81","5.32","12285.67","2.26","6990.17","1.29","3304.06","0.61"
2022,2023,"SWKE0029","SWKB0129","108.71","1.81","0.00","0.00","17.17","0.29","52.21","0.87","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.17","338.99","5.65","0.00","0.00","257.80","4.30","140.10","2.34","228.57","3.81","52.24","0.87","0.00","0.00"
2022,2023,"SWKE0286","SWKB0130","725.66","6.05","0.00","0.00","802.16","6.68","929.46","7.75","0.00","0.00","1077.12","8.98","0.00","0.00","40.00","0.33","1699.76","14.16","0.00","0.00","1866.24","15.55","7392.35","4.18","3663.39","2.07","3063.13","1.73","598.47","0.34"
2022,2023,"SWKE0329","SWKB0131","1183.92","8.84","0.00","0.00","1949.59","14.55","1004.45","7.50","0.00","0.00","0.00","0.00","0.00","0.00","110.00","0.82","4096.58","30.57","0.00","0.00","2340.66","17.47","67056.41","7.86","57695.83","6.77","7120.45","0.84","2827.45","0.33"
2022,2023,"SWKE0329","SWKB0132","2044.38","8.52","0.00","0.00","1339.64","5.58","1651.86","6.88","0.00","0.00","0.00","0.00","0.00","0.00","260.00","1.08","7525.58","31.36","0.00","0.00","4863.38","20.26","67056.41","7.86","57695.83","6.77","7120.45","0.84","2827.45","0.33"
2022,2023,"SWKE0329","SWKB0133","1194.61","11.06","0.00","0.00","1116.88","10.34","1118.43","10.36","0.00","0.00","0.00","0.00","0.00","0.00","120.00","1.11","4559.00","42.21","0.00","0.00","2510.15","23.24","67056.41","7.86","57695.83","6.77","7120.45","0.84","2827.45","0.33"
2022,2023,"SWKE0006","SWKB0134","1813.89","5.69","0.00","0.00","2076.20","6.51","1355.66","4.25","0.00","0.00","1139.46","3.57","0.00","0.00","140.00","0.44","5933.24","18.60","494.53","1.55","3879.46","12.16","4390.38","5.92","2677.50","3.61","532.93","0.72","1655.37","2.23"
2022,2023,"SWKE0002","SWKB0135","847.63","4.51","0.00","0.00","1026.06","5.46","7.00","0.04","0.00","0.00","0.00","0.00","5134.16","27.31","30.00","0.16","1021.30","5.43","0.00","0.00","278.35","1.48","3727.56","2.35","1029.04","0.65","898.67","0.57","507.13","0.32"
2022,2023,"SWKE0033","SWKB0136","723.14","5.61","0.00","0.00","1404.75","10.89","359.04","2.78","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.39","2049.82","15.89","170.38","1.32","1858.61","14.41","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0111","SWKB0137","0.00","0.00","0.00","0.00","14907.22","72.37","1040.41","5.05","0.00","0.00","0.00","0.00","15961.08","77.48","80.00","0.39","2753.16","13.36","1387.55","6.74","2816.39","13.67","0.00","0.00","6114.08","2.85","2844.13","1.32","77.17","0.04"
2022,2023,"SWKE0192","SWKB0138","1466.00","11.73","0.00","0.00","482.88","3.86","436.88","3.50","0.00","0.00","0.00","0.00","9126.56","73.01","80.00","0.64","2757.12","22.06","115.12","0.92","0.00","0.00","4042.15","2.40","1352.88","0.80","1512.56","0.90","1799.51","1.07"
2022,2023,"SWKE0198","SWKB0139","146.54","2.25","0.00","0.00","105.59","1.62","74.49","1.15","0.00","0.00","0.00","0.00","526.06","8.09","10.00","0.15","343.32","5.28","0.00","0.00","214.03","3.29","10806.74","4.00","4473.97","1.65","1968.42","0.73","1238.25","0.46"
2022,2023,"SWKE0156","SWKB0140","4269.99","7.41","0.00","0.00","6454.35","11.21","3658.44","6.35","0.00","0.00","0.00","0.00","0.00","0.00","290.00","0.50","12381.63","21.50","650.40","1.13","9961.29","17.29","18101.96","8.44","6570.48","3.06","4272.51","1.99","2078.74","0.97"
2022,2023,"SWKE0144","SWKB0141","230.46","3.84","0.00","0.00","1099.62","18.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.33","553.36","9.22","0.00","0.00","44.32","0.74","922.15","2.24","548.00","1.33","40.50","0.10","7.50","0.02"
2022,2023,"SWKE0201","SWKB0142","2032.91","10.16","0.00","0.00","2851.22","14.26","731.91","3.66","0.00","0.00","2080.60","10.40","0.00","0.00","130.00","0.65","5350.07","26.75","310.73","1.55","5275.49","26.38","36636.71","8.79","15477.74","3.71","7328.70","1.76","4457.84","1.07"
2022,2023,"SWKE0031","SWKB0143","314.72","18.51","0.00","0.00","58.35","3.43","212.50","12.50","0.00","0.00","0.00","0.00","0.00","0.00","20.00","1.18","766.87","45.11","0.00","0.00","1464.46","86.14","627.63","36.92","0.00","0.00","17.40","1.02","0.00","0.00"
2022,2023,"SWKE0198","SWKB0144","319.11","4.49","0.00","0.00","148.26","2.09","627.30","8.84","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.42","1282.95","18.07","0.00","0.00","532.05","7.49","10806.74","4.00","4473.97","1.65","1968.42","0.73","1238.25","0.46"
2022,2023,"SWKE0198","SWKB0145","263.04","3.65","0.00","0.00","625.24","8.68","399.26","5.55","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.28","855.30","11.88","0.00","0.00","350.26","4.86","10806.74","4.00","4473.97","1.65","1968.42","0.73","1238.25","0.46"
2022,2023,"SWKE0329","SWKB0146","1851.25","10.40","0.00","0.00","5981.16","33.60","1098.82","6.17","0.00","0.00","1667.32","9.37","0.00","0.00","100.00","0.56","4288.02","24.09","115.72","0.65","2322.82","13.05","67056.41","7.86","57695.83","6.77","7120.45","0.84","2827.45","0.33"
2022,2023,"SWKE0220","SWKB0147","3477.63","8.22","0.00","0.00","4379.97","10.35","3231.32","7.64","0.00","0.00","6438.58","15.22","0.00","0.00","260.00","0.61","9375.78","22.16","0.00","0.00","3280.76","7.76","9538.91","6.28","11292.23","7.43","2533.64","1.67","3053.70","2.01"
2022,2023,"SWKE0288","SWKB0148","2255.40","19.61","0.00","0.00","761.30","6.62","15543.70","135.16","0.00","0.00","0.00","0.00","0.00","0.00","80.00","0.70","3222.66","28.02","0.00","0.00","1779.66","15.48","36388.87","5.99","15134.54","2.49","3958.58","0.65","5509.76","0.91"
2022,2023,"SWKE0217","SWKB0149","715.97","8.33","0.00","0.00","218.98","2.55","902.10","10.49","0.00","0.00","0.00","0.00","0.00","0.00","50.00","0.58","1721.23","20.01","0.00","0.00","2703.29","31.43","9768.12","4.97","4798.38","2.44","1490.04","0.76","1113.40","0.57"
2022,2023,"SWKE0208","SWKB0150","841.64","8.50","0.00","0.00","447.82","4.52","341.03","3.44","0.00","0.00","0.00","0.00","0.00","0.00","90.00","0.91","3094.51","31.26","0.00","0.00","3199.54","32.32","2403.71","0.97","5063.13","2.04","2800.57","1.13","1360.06","0.55"
2022,2023,"SWKE0063","SWKB0151","1502.97","6.40","0.00","0.00","1417.55","6.03","1494.37","6.36","0.00","0.00","1155.28","4.92","0.00","0.00","100.00","0.43","4260.24","18.13","0.00","0.00","2517.26","10.71","9158.60","8.77","10675.16","10.23","1325.42","1.27","4851.39","4.65"
2022,2023,"SWKE0033","SWKB0152","340.83","3.04","0.00","0.00","254.05","2.27","227.56","2.03","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.27","1111.51","9.92","93.44","0.83","1027.26","9.17","8881.31","4.52","3400.90","1.73","2480.48","1.26","1457.53","0.74"
2022,2023,"SWKE0060","SWKB0153","3696.96","17.77","0.00","0.00","4083.43","19.63","1635.08","7.86","2562.99","12.32","0.00","0.00","17408.81","83.70","110.00","0.53","4129.88","19.86","798.79","3.84","3963.79","19.06","2682.32","2.41","3077.49","2.77","1533.87","1.38","459.83","0.41"
2022,2023,"SWKE0206","SWKB0154","458.47","4.54","0.00","0.00","209.73","2.08","509.54","5.04","0.00","0.00","535.03","5.30","0.00","0.00","30.00","0.30","1277.87","12.65","41.86","0.41","1208.77","11.97","3822.84","8.07","3331.97","7.03","89.34","0.19","177.68","0.37"
2022,2023,"SWKE0201","SWKB0155","742.09","14.27","0.00","0.00","836.42","16.09","430.11","8.27","0.00","0.00","1335.93","25.69","0.00","0.00","40.00","0.77","1705.18","32.79","180.06","3.46","1658.61","31.90","36636.71","8.79","15477.74","3.71","7328.70","1.76","4457.84","1.07"
2022,2023,"SWKE0254","SWKB0156","1527.68","16.97","0.00","0.00","310.39","3.45","417.16","4.64","0.00","0.00","0.00","0.00","10626.25","118.07","40.00","0.44","1365.94","15.18","91.70","1.02","1563.69","17.37","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0254","SWKB0157","963.19","17.51","0.00","0.00","337.41","6.13","395.61","7.19","0.00","0.00","0.00","0.00","6536.23","118.84","20.00","0.36","691.27","12.57","0.00","0.00","1107.95","20.14","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0254","SWKB0158","1353.00","24.16","0.00","0.00","544.41","9.72","543.96","9.71","0.00","0.00","0.00","0.00","9097.20","162.45","30.00","0.54","1029.96","18.39","0.00","0.00","1525.41","27.24","28014.15","5.93","12841.99","2.72","3467.67","0.73","2878.73","0.61"
2022,2023,"SWKE0045","SWKB0159","1989.84","17.01","0.00","0.00","2013.45","17.21","692.07","5.92","0.00","0.00","0.00","0.00","10857.63","92.80","60.00","0.51","2300.61","19.66","0.00","0.00","1851.90","15.83","21208.02","7.64","7811.54","2.81","2210.07","0.80","2040.28","0.73"
2022,2023,"SWKE0109","SWKB0160","76.82","3.20","0.00","0.00","98.28","4.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.42","422.23","17.59","0.00","0.00","0.00","0.00","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
2022,2023,"SWKE0109","SWKB0161","84.75","3.53","0.00","0.00","177.64","7.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.42","422.23","17.59","0.00","0.00","0.00","0.00","28993.09","7.77","13027.12","3.49","5731.74","1.54","8768.26","2.35"
