Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_TV_Aerial,Block_Repairs,Block_Estate_Lighting,Block_Security_Services,Block_Lift_Maintenance,Block_Heating_And_Hotwater,Block_Ground_Rent,Block_Building_Insurance,Block_Door_Entry,Block_Care_And_Upkeep,Estate_Care_And_Upkeep,Estate_Grounds_Maintenance,Estate_Lighting,Estate_Repairs_And_Maintenance
2022,2023,"SWKE0082","SWKB1070","3055.56","0.00","8555.64","2281.81","0.00","0.00","0.00","240.00","8231.32","0.00","4073.64","13658.39","5272.73","3668.66","2674.92"
2022,2023,"SWKE0129","SWKB1071","2193.94","0.00","4322.42","2411.48","0.00","2935.96","0.00","140.00","5788.56","0.00","2381.42","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0111","SWKB1072","0.00","0.00","18867.76","924.49","0.00","0.00","26849.92","110.00","3817.52","0.00","4578.16","0.00","6114.08","2844.13","77.17"
2022,2023,"SWKE0111","SWKB1073","0.00","0.00","16484.30","1595.70","0.00","0.00","17201.70","100.00","3446.40","327.00","3105.70","0.00","6114.08","2844.13","77.17"
2022,2023,"SWKE0111","SWKB1074","0.00","0.00","17188.05","1042.95","0.00","0.00","20138.46","70.00","2780.29","0.00","3558.51","0.00","6114.08","2844.13","77.17"
2022,2023,"SWKE0111","SWKB1075","0.00","0.00","22853.59","1553.01","0.00","0.00","26577.00","110.00","4126.44","0.00","4407.80","0.00","6114.08","2844.13","77.17"
2022,2023,"SWKE0111","SWKB1076","0.00","0.00","15344.29","668.90","0.00","0.00","19458.02","80.00","3092.52","0.00","3483.77","0.00","6114.08","2844.13","77.17"
2022,2023,"SWKE0231","SWKB1077","1206.15","0.00","1000.44","1488.91","0.00","1440.11","0.00","70.00","2729.46","189.16","1755.72","1353.89","1741.53","337.43","24.98"
2022,2023,"SWKE0129","SWKB1078","3868.64","0.00","3731.36","2695.20","0.00","2066.88","13551.36","160.00","6755.68","759.84","4654.40","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0109","SWKB1079","422.74","0.00","1039.52","624.32","0.00","0.00","0.00","20.00","855.30","66.60","1063.82","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1080","1350.04","0.00","1824.68","2332.93","0.00","0.00","0.00","70.00","3010.83","230.64","3955.47","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1081","726.21","0.00","1125.28","1298.58","0.00","0.00","0.00","40.00","1628.53","127.53","2009.16","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0303","SWKB1082","1749.47","0.00","2490.50","1134.92","0.00","1426.13","0.00","160.00","5762.83","0.00","3731.67","3913.26","4496.29","2112.97","4221.99"
2022,2023,"SWKE0232","SWKB1083","2448.81","0.00","2280.64","679.64","0.00","0.00","0.00","250.00","10300.27","0.00","6006.33","4029.53","2610.05","401.60","21.39"
2022,2023,"SWKE0345","SWKB1084","0.00","0.00","1747.15","472.59","0.00","0.00","0.00","60.00","2805.85","0.00","1569.60","0.00","4652.46","495.01","532.60"
2022,2023,"SWKE0233","SWKB1085","1000.86","0.00","3654.50","444.64","0.00","0.00","0.00","80.00","3057.84","107.86","584.94","362.18","1592.14","204.40","0.00"
2022,2023,"SWKE0220","SWKB1086","1318.02","0.00","3350.21","666.82","0.00","0.00","0.00","90.00","3838.69","0.00","1958.48","9538.91","11292.23","2533.64","3053.70"
2022,2023,"SWKE0109","SWKB1087","146.98","0.00","124.12","170.69","0.00","241.07","0.00","10.00","344.64","28.86","354.08","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1088","1313.10","0.00","2739.34","1367.34","0.00","1439.27","0.00","60.00","2571.66","193.98","3045.14","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1089","1026.04","0.00","873.04","879.92","0.00","3993.80","0.00","40.00","1688.92","134.56","1699.72","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0112","SWKB1090","112.83","0.00","198.51","109.15","0.00","0.00","0.00","10.00","339.82","0.00","298.16","37372.02","29578.18","5048.69","2283.47"
2022,2023,"SWKE0156","SWKB1091","1428.67","0.00","1396.29","1252.23","0.00","0.00","0.00","100.00","4091.92","382.22","3762.98","18101.96","6570.48","4272.51","2078.74"
2022,2023,"SWKE0301","SWKB1092","1538.22","0.00","2324.80","225.98","0.00","0.00","8041.75","50.00","1712.87","0.00","1605.04","12966.55","3369.10","918.19","635.55"
2022,2023,"SWKE0220","SWKB1093","1272.04","0.00","2117.67","612.83","0.00","0.00","0.00","90.00","3749.58","0.00","3039.78","9538.91","11292.23","2533.64","3053.70"
2022,2023,"SWKE0210","SWKB1094","1014.16","0.00","705.16","191.72","0.00","0.00","5969.20","40.00","1378.56","0.00","1109.64","18399.95","6510.11","3421.44","2839.76"
2022,2023,"SWKE0210","SWKB1095","3143.67","0.00","2002.77","340.30","0.00","0.00","18734.02","130.00","4790.68","0.00","2853.32","18399.95","6510.11","3421.44","2839.76"
2022,2023,"SWKE0210","SWKB1096","1062.48","0.00","1156.20","210.80","0.00","0.00","6012.96","40.00","1378.56","0.00","1079.28","18399.95","6510.11","3421.44","2839.76"
2022,2023,"SWKE0294","SWKB1097","947.36","0.00","870.80","427.76","0.00","2053.04","0.00","80.00","2711.92","261.60","1026.64","12977.53","8001.88","1704.80","639.15"
2022,2023,"SWKE0329","SWKB1098","222.96","0.00","547.84","211.26","0.00","0.00","0.00","20.00","689.28","0.00","359.10","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB1099","781.94","0.00","612.83","722.83","0.00","0.00","0.00","80.00","2906.65","193.39","1568.83","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0002","SWKB1100","264.21","0.00","162.71","7.89","0.00","0.00","996.51","10.00","339.82","0.00","922.66","3727.56","1029.04","898.67","507.13"
2022,2023,"SWKE0002","SWKB1101","278.04","0.00","113.27","0.00","0.00","0.00","1852.34","10.00","343.32","0.00","99.60","3727.56","1029.04","898.67","507.13"
2022,2023,"SWKE0002","SWKB1102","1672.71","0.00","896.09","579.60","0.00","0.00","9618.08","60.00","2129.42","0.00","1803.84","3727.56","1029.04","898.67","507.13"
2022,2023,"SWKE0224","SWKB1103","150.32","0.00","0.00","257.20","0.00","0.00","0.00","10.00","344.64","15.18","461.89","8921.77","3712.07","539.74","129.50"
2022,2023,"SWKE0224","SWKB1104","829.76","0.00","1560.38","945.44","0.00","0.00","0.00","40.00","1531.10","114.48","1939.94","8921.77","3712.07","539.74","129.50"
2022,2023,"SWKE0224","SWKB1105","552.72","0.00","452.85","695.46","0.00","0.00","0.00","30.00","1029.96","0.00","1566.87","8921.77","3712.07","539.74","129.50"
2022,2023,"SWKE0120","SWKB1106","1912.61","0.00","4361.21","3154.48","0.00","0.00","0.00","720.00","5220.93","0.00","4415.95","14622.22","9062.23","5281.87","1329.84"
2022,2023,"SWKE0234","SWKB1107","852.45","0.00","0.00","612.00","0.00","0.00","0.00","60.00","2144.78","130.80","2451.43","4678.18","5294.17","1574.49","0.00"
2022,2023,"SWKE0234","SWKB1108","502.88","0.00","839.88","420.74","0.00","0.00","0.00","30.00","1031.28","59.45","1164.43","4678.18","5294.17","1574.49","0.00"
2022,2023,"SWKE0234","SWKB1109","767.68","0.00","399.92","463.92","0.00","0.00","0.00","40.00","1879.05","142.70","2083.71","4678.18","5294.17","1574.49","0.00"
2022,2023,"SWKE0234","SWKB1110","426.88","0.00","1325.74","119.64","0.00","0.00","0.00","20.00","691.27","0.00","937.67","4678.18","5294.17","1574.49","0.00"
2022,2023,"SWKE0234","SWKB1111","964.98","0.00","2186.16","439.19","0.00","0.00","0.00","60.00","2297.97","199.13","1580.72","4678.18","5294.17","1574.49","0.00"
2022,2023,"SWKE0201","SWKB1112","989.17","0.00","1105.09","318.50","0.00","1341.23","0.00","70.00","2805.85","167.38","2218.51","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0292","SWKB1113","102.62","0.00","134.99","50.99","0.00","0.00","0.00","10.00","344.64","0.00","377.86","224.55","0.00","10.96","0.00"
2022,2023,"SWKE0112","SWKB1114","781.24","0.00","374.90","733.83","0.00","1139.14","0.00","50.00","1906.66","120.70","2206.13","37372.02","29578.18","5048.69","2283.47"
2022,2023,"SWKE0235","SWKB1115","147.63","0.00","63.47","218.31","0.00","214.88","0.00","10.00","422.23","69.11","324.52","3145.72","0.00","538.65","0.00"
2022,2023,"SWKE0235","SWKB1116","1013.84","0.00","1464.12","1363.02","0.00","448.88","0.00","70.00","2641.29","728.55","2291.79","3145.72","0.00","538.65","0.00"
2022,2023,"SWKE0235","SWKB1117","526.27","0.00","1014.34","1535.23","0.00","0.00","0.00","30.00","1108.87","101.92","956.57","3145.72","0.00","538.65","0.00"
2022,2023,"SWKE0235","SWKB1118","710.73","0.00","1641.47","585.32","0.00","0.00","0.00","50.00","1874.42","527.06","1578.34","3145.72","0.00","538.65","0.00"
2022,2023,"SWKE0201","SWKB1119","965.61","0.00","1374.24","354.48","0.00","833.12","0.00","70.00","2884.04","69.26","2239.31","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0145","SWKB1120","1283.22","0.00","1243.16","2281.50","0.00","2077.24","0.00","80.00","3410.36","266.28","1855.44","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0301","SWKB1121","9540.43","0.00","21991.47","2517.53","0.00","1934.73","44153.72","260.00","9293.92","0.00","7419.28","12966.55","3369.10","918.19","635.55"
2022,2023,"SWKE0236","SWKB1122","763.96","0.00","630.47","334.31","0.00","0.00","0.00","90.00","3169.74","0.00","1475.29","5011.67","1807.86","817.12","328.91"
2022,2023,"SWKE0236","SWKB1123","492.13","0.00","291.14","235.17","0.00","0.00","0.00","40.00","1896.78","0.00","1081.24","5011.67","1807.86","817.12","328.91"
2022,2023,"SWKE0236","SWKB1124","319.11","0.00","63.90","151.74","0.00","0.00","0.00","20.00","1198.62","0.00","972.60","5011.67","1807.86","817.12","328.91"
2022,2023,"SWKE0236","SWKB1125","639.70","0.00","1451.40","247.86","0.00","0.00","0.00","60.00","2130.17","0.00","1073.88","5011.67","1807.86","817.12","328.91"
2022,2023,"SWKE0236","SWKB1126","464.60","0.00","0.00","203.39","0.00","0.00","0.00","50.00","1965.49","0.00","1251.70","5011.67","1807.86","817.12","328.91"
2022,2023,"SWKE0236","SWKB1127","460.70","0.00","905.84","165.26","0.00","0.00","0.00","40.00","1531.10","0.00","1009.06","5011.67","1807.86","817.12","328.91"
2022,2023,"SWKE0129","SWKB1128","1246.28","0.00","123.79","1675.46","0.00","3408.29","0.00","70.00","2740.04","222.95","2335.85","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0237","SWKB1129","252.01","0.00","0.00","27.77","0.00","0.00","1908.67","20.00","344.64","0.00","0.00","277.68","232.77","167.46","39.27"
2022,2023,"SWKE0237","SWKB1130","500.52","0.00","643.50","292.56","0.00","0.00","2901.68","20.00","689.28","0.00","0.00","277.68","232.77","167.46","39.27"
2022,2023,"SWKE0021","SWKB1131","2691.19","0.00","8614.13","1589.72","0.00","566.14","9814.28","70.00","2642.61","0.00","2444.40","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0021","SWKB1132","1487.48","0.00","793.77","847.47","0.00","0.00","8217.75","60.00","1882.24","0.00","2057.68","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0021","SWKB1133","1016.77","0.00","3847.04","946.59","0.00","558.26","2909.70","20.00","765.55","0.00","756.60","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0021","SWKB1134","1002.28","0.00","517.88","985.60","0.00","0.00","5571.46","30.00","1034.59","0.00","1263.40","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0021","SWKB1135","2065.85","0.00","1395.16","1947.56","0.00","0.00","11402.10","70.00","2423.08","0.00","1984.21","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0297","SWKB1136","2391.44","0.00","2588.40","891.36","0.00","1692.56","12549.36","80.00","2757.12","261.60","1578.80","5805.44","4462.90","1573.29","537.57"
2022,2023,"SWKE0100","SWKB1137","808.87","0.00","584.93","121.67","0.00","1071.48","0.00","70.00","2756.38","0.00","2116.73","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0084","SWKB1138","1367.70","0.00","2557.42","1337.06","0.00","0.00","0.00","100.00","3837.66","368.53","3883.26","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0041","SWKB1139","4186.61","0.00","4443.25","2257.44","0.00","1472.90","23275.48","130.00","4462.29","409.84","2907.32","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0079","SWKB1140","649.91","0.00","1560.59","257.50","0.00","0.00","0.00","60.00","2129.72","0.00","1120.97","17553.15","7775.92","656.97","120.30"
2022,2023,"SWKE0274","SWKB1141","2427.66","0.00","1250.10","1830.78","0.00","0.00","13687.22","80.00","2912.30","0.00","3167.06","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB1142","687.86","0.00","841.36","330.70","0.00","0.00","3890.12","20.00","689.28","0.00","786.76","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB1143","291.48","0.00","264.21","187.71","0.00","0.00","1554.60","10.00","344.64","0.00","393.38","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB1144","874.32","0.00","589.29","502.32","0.00","0.00","4926.84","30.00","1033.92","0.00","1180.14","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB1145","925.59","0.00","87.45","678.33","0.00","0.00","5765.46","30.00","1033.92","0.00","1180.14","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB1146","1657.39","0.00","3007.25","1663.93","0.00","0.00","7699.16","40.00","1611.33","0.00","1809.48","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB1147","396.59","0.00","194.06","0.00","0.00","0.00","3118.04","10.00","343.32","0.00","72.25","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0239","SWKB1148","663.17","0.00","1633.11","151.00","0.00","0.00","0.00","70.00","2404.56","0.00","0.00","3103.27","1702.83","0.00","27.81"
2022,2023,"SWKE0239","SWKB1149","68.92","0.00","43.97","40.69","0.00","0.00","0.00","10.00","344.64","0.00","0.00","3103.27","1702.83","0.00","27.81"
2022,2023,"SWKE0239","SWKB1150","435.68","0.00","1610.59","88.14","0.00","0.00","0.00","40.00","1306.64","0.00","0.00","3103.27","1702.83","0.00","27.81"
2022,2023,"SWKE0240","SWKB1151","439.38","0.00","176.53","270.06","0.00","0.00","0.00","30.00","1116.93","43.90","1157.16","0.00","1629.21","0.00","0.00"
2022,2023,"SWKE0241","SWKB1152","544.32","0.00","514.89","228.30","0.00","666.53","0.00","50.00","1878.38","220.74","1649.60","188.56","38.76","0.00","57.61"
2022,2023,"SWKE0303","SWKB1153","2539.08","0.00","3962.52","3359.37","0.00","1407.21","0.00","180.00","6149.45","480.76","6591.05","3913.26","4496.29","2112.97","4221.99"
2022,2023,"SWKE0109","SWKB1154","628.16","0.00","641.86","700.64","0.00","0.00","0.00","40.00","1622.17","128.28","2157.03","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1155","668.68","0.00","378.86","670.18","0.00","0.00","0.00","40.00","1722.12","133.06","2544.52","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1156","369.42","0.00","503.27","344.22","0.00","0.00","0.00","20.00","861.06","72.37","1294.26","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB1157","823.85","0.00","1286.62","791.26","0.00","0.00","0.00","40.00","2044.40","162.20","2674.66","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0050","SWKB1158","1388.74","0.00","2537.50","1406.26","0.00","1394.06","0.00","100.00","4254.82","0.00","2023.16","2347.82","1077.61","291.83","0.00"
2022,2023,"SWKE0227","SWKB1159","741.88","0.00","204.46","840.59","0.00","0.00","0.00","60.00","2450.97","0.00","2082.27","20224.97","9128.09","4000.84","2920.21"
2022,2023,"SWKE0092","SWKB1160","3485.70","0.00","1167.50","60.70","0.00","0.00","24372.20","100.00","3433.20","0.00","942.10","25129.33","3853.35","3984.36","858.81"
2022,2023,"SWKE0092","SWKB1161","384.13","0.00","761.10","311.91","0.00","0.00","1535.83","10.00","422.23","32.71","359.10","25129.33","3853.35","3984.36","858.81"
2022,2023,"SWKE0092","SWKB1162","336.58","0.00","321.01","78.52","0.00","0.00","2140.12","10.00","338.99","0.00","68.75","25129.33","3853.35","3984.36","858.81"
2022,2023,"SWKE0092","SWKB1163","1570.16","0.00","369.87","12.11","0.00","0.00","11035.34","50.00","1713.10","0.00","339.61","25129.33","3853.35","3984.36","858.81"
2022,2023,"SWKE0092","SWKB1164","667.66","0.00","262.44","236.67","0.00","0.00","3925.36","20.00","766.87","0.00","718.19","25129.33","3853.35","3984.36","858.81"
2022,2023,"SWKE0041","SWKB1165","5603.87","0.00","5144.12","3095.95","0.00","2117.60","30873.19","160.00","5469.93","1215.07","4693.30","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0267","SWKB1166","348.39","0.00","1211.90","0.00","0.00","0.00","1152.25","20.00","689.28","0.00","0.00","2415.03","464.80","246.56","316.96"
2022,2023,"SWKE0084","SWKB1167","231.30","0.00","70.45","252.66","0.00","0.00","1399.32","10.00","344.64","73.58","26.39","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0033","SWKB1168","651.96","0.00","687.15","569.55","0.00","0.00","0.00","50.00","1861.43","161.95","1937.45","8881.31","3400.90","2480.48","1457.53"
2022,2023,"SWKE0242","SWKB1169","572.88","0.00","1906.36","226.50","0.00","0.00","0.00","40.00","1531.10","0.00","291.16","985.95","2817.43","221.61","0.00"
2022,2023,"SWKE0243","SWKB1170","687.21","0.00","363.21","371.94","0.00","0.00","0.00","60.00","2296.65","0.00","484.98","484.98","2592.27","146.49","131.55"
2022,2023,"SWKE0242","SWKB1171","732.94","0.00","2390.04","266.41","0.00","0.00","0.00","50.00","1874.42","0.00","547.24","985.95","2817.43","221.61","0.00"
2022,2023,"SWKE0035","SWKB1172","1064.35","0.00","217.83","675.06","0.00","0.00","0.00","80.00","3334.53","691.32","2805.78","1944.04","2931.60","240.91","1428.83"
2022,2023,"SWKE0352","SWKB1173","159.81","0.00","243.29","122.13","0.00","0.00","0.00","10.00","427.65","0.00","546.65","7891.72","6970.78","3122.20","1356.29"
2022,2023,"SWKE0323","SWKB1174","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","0.00","449.17","23.33","22.26"
2022,2023,"SWKE0323","SWKB1175","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","0.00","449.17","23.33","22.26"
2022,2023,"SWKE0323","SWKB1176","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.00","0.00","0.00","0.00","449.17","23.33","22.26"
2022,2023,"SWKE0323","SWKB1177","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","0.00","449.17","23.33","22.26"
2022,2023,"SWKE0323","SWKB1178","6.90","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","0.00","0.00","0.00","449.17","23.33","22.26"
2022,2023,"SWKE0041","SWKB1179","2883.40","0.00","2293.30","1426.78","0.00","1647.48","14776.54","100.00","3441.58","425.23","3129.04","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0244","SWKB1180","160.28","0.00","460.20","43.18","0.00","0.00","0.00","10.00","422.23","32.71","245.56","1454.95","1471.74","0.00","65.11"
2022,2023,"SWKE0244","SWKB1181","224.16","0.00","42.80","0.00","0.00","0.00","0.00","20.00","844.46","65.42","491.12","1454.95","1471.74","0.00","65.11"
2022,2023,"SWKE0244","SWKB1182","443.76","0.00","800.64","0.00","0.00","0.00","0.00","30.00","1282.95","98.13","859.53","1454.95","1471.74","0.00","65.11"
2022,2023,"SWKE0244","SWKB1183","120.03","0.00","57.68","43.18","0.00","0.00","0.00","10.00","422.23","32.71","245.56","1454.95","1471.74","0.00","65.11"
2022,2023,"SWKE0208","SWKB1184","786.34","0.00","1121.84","314.81","0.00","0.00","0.00","80.00","2751.19","189.33","2298.57","2403.71","5063.13","2800.57","1360.06"
2022,2023,"SWKE0245","SWKB1185","113.78","0.00","34.41","73.50","0.00","0.00","0.00","10.00","343.32","0.00","401.37","0.00","253.65","31.52","0.00"
2022,2023,"SWKE0185","SWKB1186","214.88","0.00","65.36","217.10","0.00","0.00","0.00","20.00","844.46","0.00","508.04","838.18","780.50","179.90","0.00"
2022,2023,"SWKE0185","SWKB1187","261.74","0.00","482.84","159.10","0.00","0.00","0.00","20.00","844.46","109.00","508.04","838.18","780.50","179.90","0.00"
